timestamp,alpha_absolute_ch1,alpha_absolute_ch2,alpha_absolute_ch3,alpha_absolute_ch4,beta_absolute_ch1,beta_absolute_ch2,beta_absolute_ch3,beta_absolute_ch4,delta_absolute_ch1,delta_absolute_ch2,delta_absolute_ch3,delta_absolute_ch4,theta_absolute_ch1,theta_absolute_ch2,theta_absolute_ch3,theta_absolute_ch4,gamma_absolute_ch1,gamma_absolute_ch2,gamma_absolute_ch3,gamma_absolute_ch4,alpha_relative_ch1,alpha_relative_ch2,alpha_relative_ch3,alpha_relative_ch4,beta_relative_ch1,beta_relative_ch2,beta_relative_ch3,beta_relative_ch4,delta_relative_ch1,delta_relative_ch2,delta_relative_ch3,delta_relative_ch4,theta_relative_ch1,theta_relative_ch2,theta_relative_ch3,theta_relative_ch4,gamma_relative_ch1,gamma_relative_ch2,gamma_relative_ch3,gamma_relative_ch4,alpha_session_score_ch1,alpha_session_score_ch2,alpha_session_score_ch3,alpha_session_score_ch4,beta_session_score_ch1,beta_session_score_ch2,beta_session_score_ch3,beta_session_score_ch4,delta_session_score_ch1,delta_session_score_ch2,delta_session_score_ch3,delta_session_score_ch4,theta_session_score_ch1,theta_session_score_ch2,theta_session_score_ch3,theta_session_score_ch4,gamma_session_score_ch1,gamma_session_score_ch2,gamma_session_score_ch3,gamma_session_score_ch4,,label
1542224454.4417400,0.749932826,0.372681737,0.558509946,0.608681977,0.628156364,0.072007157,0.25451225,0.76205951,1.428085685,0.906391025,0.98805356,0.940108836,0.770210028,0.448232859,0.610801935,0.340283185,0.627227247,-0.122622907,0.113617375,0.645055592,0.120147072,0.155579254,0.176296294,0.161422074,0.090768829,0.077853315,0.087547854,0.229794934,0.572619498,0.531693041,0.474009216,0.346249998,0.125889763,0.185141087,0.198854387,0.08700899,0.090574846,0.049733274,0.063292257,0.175524011,0.439393938,0.505747139,0.716216207,0.828571439,0,0,0.15384616,0.140845075,0.789915979,0.481707305,0.496688753,0.625,0.683544278,0.4765625,0.690476179,0.385416657,0,0,0.25,0.054054055,,
1542224454.5795500,0.813718915,0.418667406,0.581928968,0.551413596,0.617141664,0.100367978,0.246441275,0.734369338,1.434474707,1.045705676,0.981395423,1.00154233,0.79019779,0.538077831,0.599938571,0.418446183,0.619024515,-0.123269208,0.084023282,0.682768762,0.135173529,0.136595249,0.187590465,0.134543195,0.085963562,0.0656351,0.086640924,0.205030039,0.564478517,0.578727126,0.470627427,0.379306674,0.128047332,0.179823324,0.195533127,0.09905909,0.086337052,0.039219219,0.059608072,0.182061002,0.530303001,0.563218415,0.743243217,0.742857158,0,0.02739726,0.138461545,0.098591551,0.79831934,0.567073166,0.49006623,0.671875,0.708860755,0.546875,0.688000023,0.46875,0,0,0.224137932,0.108108111,,
1542224454.6611000,0.813718915,0.532305062,0.593337536,0.496300489,0.596233308,0.142092764,0.236386582,0.705640674,1.416640878,1.257769704,0.978480101,1.096959949,0.761089265,0.662966311,0.574198306,0.529622078,0.611096263,-0.112005897,0.058076937,0.735773027,0.140310809,0.120488442,0.195486128,0.106135622,0.085036531,0.049060628,0.085933983,0.171870515,0.56235832,0.640339196,0.474524289,0.423175663,0.124297231,0.162782088,0.187058166,0.114599518,0.087997124,0.027329672,0.056997433,0.18421869,0.530303001,0.689655185,0.756756783,0.657142878,0,0.08219178,0.123076923,0.056338027,0.779661,0.699386477,0.49006623,0.748031497,0.670886099,0.640625,0.663999975,0.583333313,0,0.010869565,0.206896558,0.175675675,,
1542224454.7918500,0.813718915,0.588265181,0.603508651,0.484759241,0.56877774,0.194572717,0.22867392,0.690676272,1.360655785,1.477822542,0.987645447,1.210626721,0.699197948,0.787091553,0.533380032,0.635177732,0.605085075,-0.085129701,0.0429352,0.795733213,0.154347822,0.091313846,0.201223671,0.087824725,0.087813109,0.036884524,0.084887616,0.14110221,0.543797791,0.708098948,0.487321854,0.467180073,0.118571304,0.144332126,0.171218395,0.12417531,0.095469952,0.019370541,0.055348467,0.179717675,0.530303001,0.758620679,0.770270288,0.642857134,0,0.138888896,0.123076923,0.04225352,0.737288117,0.834355831,0.483221471,0.841269851,0.589743614,0.740157485,0.632000029,0.6875,0,0.032608695,0.191304341,0.256756753,,
1542224454.8740600,0.813718915,0.594415069,0.609085977,0.482577741,0.537825823,0.250365198,0.230510116,0.659025908,1.257651925,1.660744786,1.032808661,1.204040289,0.608763754,0.888216615,0.478915304,0.651841283,0.602075279,-0.042500742,0.042572696,0.817483485,0.180272967,0.065356687,0.196715191,0.087674208,0.09550751,0.029596483,0.082273893,0.131619439,0.501029849,0.761412024,0.521867871,0.461672902,0.112454139,0.128555775,0.145769686,0.129459947,0.110735528,0.015079058,0.053373367,0.189573497,0.530303001,0.758620679,0.783783793,0.642857134,0,0.222222224,0.109375,0,0.644067824,0.950920224,0.506849289,0.833333313,0.474358976,0.824000001,0.59677422,0.708333313,0,0.086956523,0.191304341,0.283783793,,
1542224454.9533000,0.80536747,0.594415069,0.588759005,0.466263801,0.509203732,0.300900966,0.247000381,0.629825473,1.111011982,1.792914033,1.125079274,1.194730043,0.50812149,0.958459973,0.426774412,0.670067072,0.602065206,0.00889553,0.053971268,0.840786278,0.21470508,0.050314497,0.170244157,0.084916107,0.108562194,0.025596408,0.077502124,0.123751856,0.433997154,0.794679761,0.585318744,0.454418778,0.108291991,0.11634241,0.117243186,0.135766715,0.134443581,0.013066931,0.04969177,0.201146528,0.515151501,0.758620679,0.756756783,0.614285707,0,0.291666657,0.125,0,0.52136755,1,0.572413802,0.825396836,0.346153855,0.879999995,0.54838711,0.729166687,0,0.141304344,0.19298245,0.338028163,,
1542224455.0893300,0.786894083,0.594415069,0.548153758,0.420966625,0.489445299,0.342419446,0.246607721,0.606083572,0.951191962,1.877331376,1.121995568,1.192749619,0.435068727,1.000675797,0.392893732,0.692166448,0.602912903,0.057502016,0.055015597,0.863401413,0.24609752,0.042405996,0.159528866,0.076446094,0.124067619,0.023737317,0.079669714,0.117077194,0.359256893,0.813473701,0.597972393,0.451999843,0.109466657,0.108065732,0.111578181,0.142743111,0.16111131,0.012317263,0.051250856,0.211733773,0.484848499,0.767441869,0.702702701,0.565217376,0,0.347222209,0.125,0,0.384615391,1,0.572413802,0.825396836,0.243589744,0.912,0.524193525,0.75,0,0.195652172,0.19298245,0.366197169,,
1542224455.1687900,0.782505512,0.594415069,0.535509348,0.344539881,0.482726693,0.359970659,0.249416515,0.589764059,0.845221043,1.904593468,1.124192595,1.204658747,0.412736356,1.026919723,0.386616886,0.71906805,0.600966752,0.070312299,0.056911908,0.883055687,0.267239571,0.039976217,0.155324712,0.063173138,0.134005293,0.023300074,0.080379948,0.111110896,0.30875662,0.81654489,0.602453887,0.457774252,0.114059545,0.108219706,0.110242255,0.149644449,0.175938964,0.011959111,0.051599216,0.218297273,0.484848499,0.767441869,0.684931517,0.449275374,0,0.375,0.140625,0,0.290598303,1,0.572413802,0.833333313,0.220779225,0.927999973,0.516129017,0.78125,0,0.206521735,0.19298245,0.394366205,,
1542224455.2492600,0.77890259,0.594415069,0.535509348,0.270926505,0.489614069,0.37955901,0.252947599,0.582374275,0.827981114,1.935840249,1.129300952,1.228968382,0.436152428,1.057471395,0.392531097,0.750631154,0.594773829,0.080355473,0.0580923,0.89813292,0.267237663,0.037355497,0.153872713,0.051588994,0.137280583,0.022777103,0.080278605,0.105682924,0.299210042,0.81993556,0.603883624,0.46838066,0.121380098,0.108495295,0.110709101,0.155690372,0.174891576,0.011436547,0.051255979,0.218657061,0.484848499,0.767441869,0.684931517,0.347826093,0,0.402777791,0.140625,0,0.284482747,1,0.583333313,0.857142866,0.246753246,0.952000022,0.524193525,0.8125,0,0.208791211,0.194690272,0.422535211,,
1542224455.3885000,0.771318614,0.594415069,0.535509348,0.216886356,0.508865237,0.399907678,0.254710078,0.584500134,0.860370696,1.970323086,1.137766957,1.261185646,0.483635843,1.09094739,0.392362446,0.785900652,0.586680114,0.088515662,0.058850002,0.908800542,0.253594011,0.034660302,0.152009025,0.043418601,0.138575211,0.022147512,0.079628788,0.101225428,0.311308533,0.823645651,0.608312845,0.480811834,0.130754352,0.108733833,0.109325752,0.160949677,0.165767908,0.01081267,0.050723594,0.213594466,0.469696969,0.776470602,0.684931517,0.260869563,0,0.436619729,0.140625,0,0.310344815,1,0.583333313,0.880952358,0.311688304,0.984000027,0.524193525,0.84375,0,0.219780222,0.196428567,0.436619729,,
1542224455.4560200,0.764141798,0.594415069,0.535509348,0.201946527,0.537634909,0.420447826,0.252938598,0.59497112,0.904524505,2.007853746,1.154877543,1.300567865,0.542928934,1.127185225,0.38018474,0.824341476,0.580583572,0.097512506,0.059472091,0.918190122,0.236329421,0.031941902,0.148857623,0.039345544,0.140284896,0.021399003,0.077660523,0.097256839,0.326513022,0.827560008,0.619639695,0.493761063,0.142005414,0.108925849,0.104098976,0.164926514,0.154867247,0.010173215,0.049743209,0.204710037,0.454545468,0.776470602,0.684931517,0.246376812,0,0.464788735,0.140625,0,0.344827592,1,0.597222209,0.927419364,0.38961038,1,0.516129017,0.885416687,0,0.230769232,0.196428567,0.470588237,,
1542224455.6117700,0.764141798,0.594415069,0.535509348,0.189815521,0.571314335,0.425031602,0.247749522,0.612432241,0.960470915,2.025309563,1.184730053,1.35008812,0.611829877,1.195200086,0.364793867,0.866013587,0.579310417,0.113587715,0.060862787,0.931453705,0.218790188,0.030333681,0.143173158,0.035248008,0.140346095,0.02053722,0.073807716,0.093272001,0.34384042,0.818124712,0.638384402,0.50980866,0.15406923,0.120979048,0.096637592,0.167237103,0.142954051,0.010025308,0.047997102,0.19443424,0.454545468,0.785714269,0.684931517,0.231884062,0,0.464788735,0.140625,0,0.398230076,1,0.618055582,0.967741907,0.480519474,1,0.5,0.927083313,0,0.241758242,0.196428567,0.485294104,,
1542224455.6926500,0.764141798,0.594415069,0.535509348,0.17755577,0.602818906,0.430052996,0.242907375,0.636384904,1.036994219,2.046044827,1.227307081,1.412205219,0.686622381,1.265942812,0.361261725,0.913659096,0.582918048,0.133546382,0.066407666,0.953879297,0.197650075,0.028559521,0.134463727,0.030804669,0.13632454,0.0195609,0.06854932,0.088602439,0.370466888,0.807943106,0.66130656,0.528768957,0.165339842,0.134053648,0.090023838,0.167772144,0.130218655,0.00988285,0.045656588,0.184051797,0.454545468,0.785714269,0.684931517,0.217391297,0,0.478873253,0.125,0,0.460177004,1,0.645833313,1,0.571428597,1,0.5,0.979166687,0,0.263736278,0.189189196,0.514705896,,
1542224455.7684400,0.764141798,0.594415069,0.535509348,0.143227831,0.602818906,0.436078489,0.244392708,0.665581048,1.036994219,2.066380978,1.279830456,1.486668348,0.686622381,1.323059797,0.379918247,0.971187651,0.582918048,0.152610451,0.079675168,0.987929046,0.197650075,0.026986456,0.123291291,0.02493537,0.13632454,0.018741712,0.063068971,0.083017386,0.370466888,0.800040007,0.684311032,0.549865365,0.165339842,0.144474298,0.08616706,0.167793691,0.130218655,0.00975756,0.043161664,0.17438817,0.454545468,0.785714269,0.684931517,0.159420297,0,0.478873253,0.125,0.04109589,0.460177004,1,0.6875,1,0.571428597,1,0.516129017,1,0,0.285714298,0.207207203,0.558823526,,
1542224455.8911300,0.764141798,0.594415069,0.535509348,0.127416223,0.602818906,0.442069381,0.258056045,0.702402234,1.036994219,2.082433462,1.341071963,1.573314428,0.686622381,1.358648658,0.421710104,1.040263295,0.582918048,0.164996102,0.103815258,1.030959487,0.197650075,0.025873754,0.110395052,0.020463597,0.13632454,0.018218549,0.058276881,0.076907381,0.370466888,0.795935392,0.705524623,0.571320951,0.165339842,0.150346398,0.084947452,0.167428359,0.130218655,0.009625881,0.04085597,0.163879722,0.454545468,0.785714269,0.684931517,0.144927531,0,0.492957741,0.15625,0.09589041,0.460177004,1,0.729166687,1,0.571428597,1,0.552845538,1,0,0.296703309,0.220183492,0.632352948,,
1542224455.9678400,0.764141798,0.594415069,0.535509348,0.127416223,0.602818906,0.443203658,0.284315169,0.702402234,1.036994219,2.091497421,1.410820365,1.573314428,0.686622381,1.369869471,0.474309593,1.040263295,0.582918048,0.166738167,0.136898592,1.030959487,0.197650075,0.025346359,0.096776798,0.020463597,0.13632454,0.017893866,0.054272152,0.076907381,0.370466888,0.796155453,0.726243556,0.571320951,0.165339842,0.151136726,0.084056534,0.167428359,0.130218655,0.009467573,0.038650975,0.163879722,0.454545468,0.785714269,0.684931517,0.144927531,0,0.492957741,0.1875,0.09589041,0.460177004,1,0.773049653,1,0.571428597,1,0.593495905,1,0,0.296703309,0.247706428,0.632352948,,
1542224456.0664800,0.764141798,0.594415069,0.535509348,0.127416223,0.602818906,0.434044659,0.320574284,0.702402234,1.036994219,2.087125063,1.487504125,1.573314428,0.686622381,1.357394695,0.521578431,1.040263295,0.582918048,0.15726462,0.172151685,1.030959487,0.197650075,0.025675839,0.083578818,0.020463597,0.13632454,0.017748196,0.050951988,0.076907381,0.370466888,0.798426032,0.748326302,0.571320951,0.165339842,0.148766205,0.080940388,0.167428359,0.130218655,0.009383702,0.036202498,0.163879722,0.454545468,0.785714269,0.684931517,0.144927531,0,0.478873253,0.25,0.09589041,0.460177004,1,0.822695017,1,0.571428597,1,0.634146333,1,0,0.296703309,0.284403682,0.632352948,,
1542224456.1895900,0.764141798,0.58780545,0.535509348,0.127416223,0.602818906,0.411333472,0.320574284,0.702402234,1.036994219,2.059390306,1.487504125,1.573314428,0.686622381,1.321687102,0.521578431,1.040263295,0.582918048,0.138283521,0.172151685,1.030959487,0.197650075,0.02698341,0.083578818,0.020463597,0.13632454,0.017973177,0.050951988,0.076907381,0.370466888,0.799248278,0.748326302,0.571320951,0.165339842,0.146210492,0.080940388,0.167428359,0.130218655,0.00958462,0.036202498,0.163879722,0.454545468,0.785714269,0.684931517,0.144927531,0,0.450704217,0.25,0.09589041,0.460177004,1,0.822695017,1,0.571428597,1,0.634146333,1,0,0.274725288,0.284403682,0.632352948,,
1542224456.2686000,0.764141798,0.542333126,0.535509348,0.127416223,0.602818906,0.3735618,0.320574284,0.702402234,1.036994219,1.996623158,1.487504125,1.573314428,0.686622381,1.266777754,0.521578431,1.040263295,0.582918048,0.109934598,0.172151685,1.030959487,0.197650075,0.027922696,0.083578818,0.020463597,0.13632454,0.018931543,0.050951988,0.076907381,0.370466888,0.794780791,0.748326302,0.571320951,0.165339842,0.14804782,0.080940388,0.167428359,0.130218655,0.010317128,0.036202498,0.163879722,0.454545468,0.726190448,0.684931517,0.144927531,0,0.394366205,0.25,0.09589041,0.460177004,1,0.822695017,1,0.571428597,1,0.634146333,1,0,0.241758242,0.284403682,0.632352948,,
1542224456.3424100,0.764141798,0.456177384,0.535509348,0.127416223,0.602818906,0.324841499,0.320574284,0.702402234,1.036994219,1.892191529,1.487504125,1.573314428,0.686622381,1.200992465,0.521578431,1.040263295,0.582918048,0.070131175,0.172151685,1.030959487,0.197650075,0.028573481,0.083578818,0.020463597,0.13632454,0.02111676,0.050951988,0.076907381,0.370466888,0.779789448,0.748326302,0.571320951,0.165339842,0.158773586,0.080940388,0.167428359,0.130218655,0.011746729,0.036202498,0.163879722,0.454545468,0.626506031,0.684931517,0.144927531,0,0.323943675,0.25,0.09589041,0.460177004,1,0.822695017,1,0.571428597,1,0.634146333,1,0,0.197802201,0.284403682,0.632352948,,
1542224456.4843200,0.764141798,0.374188453,0.535509348,0.127416223,0.602818906,0.279221624,0.320574284,0.702402234,1.036994219,1.75205183,1.487504125,1.573314428,0.686622381,1.139070749,0.521578431,1.040263295,0.582918048,0.020088321,0.172151685,1.030959487,0.197650075,0.031312499,0.083578818,0.020463597,0.13632454,0.025162334,0.050951988,0.076907381,0.370466888,0.747448146,0.748326302,0.571320951,0.165339842,0.182221666,0.080940388,0.167428359,0.130218655,0.013855353,0.036202498,0.163879722,0.454545468,0.530120492,0.684931517,0.144927531,0,0.267605633,0.25,0.09589041,0.460177004,0.917159736,0.822695017,1,0.571428597,0.954887211,0.634146333,1,0,0.142857149,0.284403682,0.632352948,,
1542224456.5768500,0.764141798,0.212136969,0.535509348,0.127416223,0.602818906,0.254787594,0.320574284,0.702402234,1.036994219,1.607588649,1.487504125,1.573314428,0.686622381,1.095342994,0.521578431,1.040263295,0.582918048,-0.0258468,0.172151685,1.030959487,0.197650075,0.028424872,0.083578818,0.020463597,0.13632454,0.031358059,0.050951988,0.076907381,0.370466888,0.706561804,0.748326302,0.571320951,0.165339842,0.217222348,0.080940388,0.167428359,0.130218655,0.01643292,0.036202498,0.163879722,0.454545468,0.329268306,0.684931517,0.144927531,0,0.225352108,0.25,0.09589041,0.460177004,0.82840234,0.822695017,1,0.571428597,0.917293251,0.634146333,1,0,0.08791209,0.284403682,0.632352948,,
1542224456.6564600,0.764141798,0.217937753,0.535509348,0.127416223,0.602818906,0.294192344,0.320574284,0.702402234,1.036994219,1.615157247,1.487504125,1.573314428,0.686622381,1.065781116,0.521578431,1.040263295,0.582918048,0.00411096,0.172151685,1.030959487,0.197650075,0.028730618,0.083578818,0.020463597,0.13632454,0.034245189,0.050951988,0.076907381,0.370466888,0.717074752,0.748326302,0.571320951,0.165339842,0.202389672,0.080940388,0.167428359,0.130218655,0.017559744,0.036202498,0.163879722,0.454545468,0.341463417,0.684931517,0.144927531,0,0.28169015,0.25,0.09589041,0.460177004,0.834319532,0.822695017,1,0.571428597,0.894736826,0.634146333,1,0,0.120879121,0.284403682,0.632352948,,
1542224456.7776200,0.764141798,0.227248326,0.535509348,0.127416223,0.602818906,0.342243463,0.320574284,0.702402234,1.036994219,1.62442863,1.487504125,1.573314428,0.686622381,1.039288759,0.521578431,1.040263295,0.582918048,0.049977165,0.172151685,1.030959487,0.197650075,0.029060254,0.083578818,0.020463597,0.13632454,0.037869934,0.050951988,0.076907381,0.370466888,0.725236535,0.748326302,0.571320951,0.165339842,0.18851234,0.080940388,0.167428359,0.130218655,0.019320939,0.036202498,0.163879722,0.454545468,0.353658527,0.684931517,0.144927531,0,0.352112681,0.25,0.09589041,0.460177004,0.840236664,0.822695017,1,0.571428597,0.87969923,0.634146333,1,0,0.177777782,0.284403682,0.632352948,,
1542224456.8550900,0.764141798,0.23206985,0.535509348,0.127416223,0.602818906,0.392056972,0.320574284,0.702402234,1.036994219,1.625881195,1.487504125,1.573314428,0.686622381,1.015328288,0.521578431,1.040263295,0.582918048,0.104116522,0.172151685,1.030959487,0.197650075,0.029390462,0.083578818,0.020463597,0.13632454,0.042480882,0.050951988,0.076907381,0.370466888,0.727809489,0.748326302,0.571320951,0.165339842,0.178428784,0.080940388,0.167428359,0.130218655,0.021890368,0.036202498,0.163879722,0.454545468,0.353658527,0.684931517,0.144927531,0,0.414285719,0.25,0.09589041,0.460177004,0.840236664,0.822695017,1,0.571428597,0.863636374,0.634146333,1,0,0.233333334,0.284403682,0.632352948,,
1542224456.9966600,0.764141798,0.23206985,0.535509348,0.127416223,0.602818906,0.437248588,0.320574284,0.702402234,1.036994219,1.616185069,1.487504125,1.573314428,0.686622381,0.992519855,0.521578431,1.040263295,0.582918048,0.156566396,0.172151685,1.030959487,0.197650075,0.029920947,0.083578818,0.020463597,0.13632454,0.047990367,0.050951988,0.076907381,0.370466888,0.724586964,0.748326302,0.571320951,0.165339842,0.172355562,0.080940388,0.167428359,0.130218655,0.025146171,0.036202498,0.163879722,0.454545468,0.353658527,0.684931517,0.144927531,0,0.478260875,0.25,0.09589041,0.460177004,0.834319532,0.822695017,1,0.571428597,0.847328246,0.634146333,1,0,0.288888901,0.284403682,0.632352948,,
1542224457.0663100,0.764141798,0.23206985,0.535509348,0.127416223,0.602818906,0.48483488,0.320574284,0.702402234,1.036994219,1.592906117,1.487504125,1.573314428,0.686622381,0.914794683,0.521578431,1.040263295,0.582918048,0.20425646,0.172151685,1.030959487,0.197650075,0.031749196,0.083578818,0.020463597,0.13632454,0.056819547,0.050951988,0.076907381,0.370466888,0.728733957,0.748326302,0.571320951,0.165339842,0.152917653,0.080940388,0.167428359,0.130218655,0.029779634,0.036202498,0.163879722,0.454545468,0.349999994,0.684931517,0.144927531,0,0.550724626,0.25,0.09589041,0.460177004,0.821428597,0.822695017,1,0.571428597,0.786259532,0.634146333,1,0,0.344444454,0.284403682,0.632352948,,
1542224457.1471600,0.764141798,0.23206985,0.535509348,0.127416223,0.602818906,0.520208418,0.320574284,0.702402234,1.036994219,1.55539906,1.487504125,1.573314428,0.686622381,0.797127724,0.521578431,1.040263295,0.582918048,0.247883067,0.172151685,1.030959487,0.197650075,0.034836363,0.083578818,0.020463597,0.13632454,0.067634985,0.050951988,0.076907381,0.370466888,0.733435631,0.748326302,0.571320951,0.165339842,0.127964854,0.080940388,0.167428359,0.130218655,0.036128178,0.036202498,0.163879722,0.454545468,0.349999994,0.684931517,0.144927531,0,0.608695626,0.25,0.09589041,0.460177004,0.802395225,0.822695017,1,0.571428597,0.694656491,0.634146333,1,0,0.400000006,0.284403682,0.632352948,,
1542224457.2840200,0.764141798,0.23206985,0.535509348,0.127416223,0.602818906,0.546340823,0.320574284,0.702402234,1.036994219,1.52476871,1.487504125,1.573314428,0.686622381,0.657455146,0.521578431,1.040263295,0.582918048,0.294683367,0.172151685,1.030959487,0.197650075,0.037735738,0.083578818,0.020463597,0.13632454,0.077807918,0.050951988,0.076907381,0.370466888,0.740374863,0.748326302,0.571320951,0.165339842,0.100493535,0.080940388,0.167428359,0.130218655,0.043587942,0.036202498,0.163879722,0.454545468,0.349999994,0.684931517,0.144927531,0,0.637681186,0.25,0.09589041,0.460177004,0.789156616,0.822695017,1,0.571428597,0.587786257,0.634146333,1,0,0.444444448,0.284403682,0.632352948,,
1542224457.3718200,0.764141798,0.211515144,0.535509348,0.127416223,0.602818906,0.57137543,0.320574284,0.702402234,1.036994219,1.526654959,1.487504125,1.573314428,0.686622381,0.549436688,0.521578431,1.040263295,0.582918048,0.352916181,0.172151685,1.030959487,0.197650075,0.036346793,0.083578818,0.020463597,0.13632454,0.0832389,0.050951988,0.076907381,0.370466888,0.750941217,0.748326302,0.571320951,0.165339842,0.079138458,0.080940388,0.167428359,0.130218655,0.050334658,0.036202498,0.163879722,0.454545468,0.324999988,0.684931517,0.144927531,0,0.681159437,0.25,0.09589041,0.460177004,0.789156616,0.822695017,1,0.571428597,0.51145041,0.634146333,1,0,0.51111114,0.284403682,0.632352948,,
1542224457.4440300,0.764141798,0.169664785,0.535509348,0.127416223,0.602818906,0.60092026,0.320574284,0.702402234,1.036994219,1.568835974,1.487504125,1.573314428,0.686622381,0.518552005,0.521578431,1.040263295,0.582918048,0.421974987,0.172151685,1.030959487,0.197650075,0.030496122,0.083578818,0.020463597,0.13632454,0.082318999,0.050951988,0.076907381,0.370466888,0.764567375,0.748326302,0.571320951,0.165339842,0.068097606,0.080940388,0.167428359,0.130218655,0.054519873,0.036202498,0.163879722,0.454545468,0.275000006,0.684931517,0.144927531,0,0.735294104,0.25,0.09589041,0.460177004,0.819277108,0.822695017,1,0.571428597,0.48854962,0.634146333,1,0,0.588888884,0.284403682,0.632352948,,
1542224457.5828900,0.764141798,0.169758797,0.535509348,0.127416223,0.602818906,0.633739769,0.320574284,0.702402234,1.036994219,1.632504702,1.487504125,1.573314428,0.686622381,0.542410791,0.521578431,1.040263295,0.582918048,0.492306292,0.172151685,1.030959487,0.197650075,0.026742255,0.083578818,0.020463597,0.13632454,0.077835731,0.050951988,0.076907381,0.370466888,0.776146889,0.748326302,0.571320951,0.165339842,0.063073948,0.080940388,0.167428359,0.130218655,0.056201193,0.036202498,0.163879722,0.454545468,0.275000006,0.684931517,0.144927531,0,0.779411793,0.25,0.09589041,0.460177004,0.855421662,0.822695017,1,0.571428597,0.503816783,0.634146333,1,0,0.666666687,0.284403682,0.632352948,,
1542224457.6708100,0.764141798,0.157087967,0.535509348,0.127416223,0.602818906,0.66324991,0.320574284,0.702402234,1.036994219,1.691670656,1.487504125,1.573314428,0.686622381,0.569762766,0.521578431,1.040263295,0.582918048,0.553249776,0.172151685,1.030959487,0.197650075,0.022974042,0.083578818,0.020463597,0.13632454,0.07368844,0.050951988,0.076907381,0.370466888,0.786719918,0.748326302,0.571320951,0.165339842,0.059417203,0.080940388,0.167428359,0.130218655,0.057200417,0.036202498,0.163879722,0.454545468,0.25,0.684931517,0.144927531,0,0.823529422,0.25,0.09589041,0.460177004,0.891566277,0.822695017,1,0.571428597,0.526717544,0.634146333,1,0,0.733333349,0.284403682,0.632352948,,
1542224457.7349100,0.764141798,0.100060143,0.535509348,0.127416223,0.602818906,0.684663892,0.320574284,0.702402234,1.036994219,1.732708573,1.487504125,1.573314428,0.686622381,0.582012475,0.521578431,1.040263295,0.582918048,0.59934622,0.172151685,1.030959487,0.197650075,0.018535016,0.083578818,0.020463597,0.13632454,0.071219139,0.050951988,0.076907381,0.370466888,0.795502186,0.748326302,0.571320951,0.165339842,0.056227051,0.080940388,0.167428359,0.130218655,0.058516592,0.036202498,0.163879722,0.454545468,0.189873412,0.684931517,0.144927531,0,0.865671635,0.25,0.09589041,0.460177004,0.915151536,0.822695017,1,0.571428597,0.53435117,0.634146333,1,0,0.788888872,0.284403682,0.632352948,,
1542224457.8760100,0.764141798,0.100060143,0.535509348,0.127416223,0.602818906,0.696510315,0.320574284,0.702402234,1.036994219,1.751989007,1.487504125,1.573314428,0.686622381,0.581734836,0.521578431,1.040263295,0.582918048,0.630702019,0.172151685,1.030959487,0.197650075,0.017780645,0.083578818,0.020463597,0.13632454,0.070209794,0.050951988,0.076907381,0.370466888,0.797767639,0.748326302,0.571320951,0.165339842,0.053904146,0.080940388,0.167428359,0.130218655,0.060337782,0.036202498,0.163879722,0.454545468,0.192307696,0.684931517,0.144927531,0,0.893939376,0.25,0.09589041,0.460177004,0.926829278,0.822695017,1,0.571428597,0.53435117,0.634146333,1,0,0.822222233,0.284403682,0.632352948,,
1542224457.9654400,0.764141798,0.096135855,0.535509348,0.127416223,0.602818906,0.699707985,0.320574284,0.702402234,1.036994219,1.752306819,1.487504125,1.573314428,0.686622381,0.574771404,0.521578431,1.040263295,0.582918048,0.650358498,0.172151685,1.030959487,0.197650075,0.017570116,0.083578818,0.020463597,0.13632454,0.070525594,0.050951988,0.076907381,0.370466888,0.796059608,0.748326302,0.571320951,0.165339842,0.052894454,0.080940388,0.167428359,0.130218655,0.062950216,0.036202498,0.163879722,0.454545468,0.179487184,0.684931517,0.144927531,0,0.909090936,0.25,0.09589041,0.460177004,0.926829278,0.822695017,1,0.571428597,0.526717544,0.634146333,1,0,0.844444454,0.284403682,0.632352948,,
1542224458.1067200,0.764141798,0.075435542,0.535509348,0.127416223,0.602818906,0.695366263,0.320574284,0.702402234,1.036994219,1.737766743,1.487504125,1.573314428,0.686622381,0.562891126,0.521578431,1.040263295,0.582918048,0.661194146,0.172151685,1.030959487,0.197650075,0.017227195,0.083578818,0.020463597,0.13632454,0.071803451,0.050951988,0.076907381,0.370466888,0.791673005,0.748326302,0.571320951,0.165339842,0.052926134,0.080940388,0.167428359,0.130218655,0.066370212,0.036202498,0.163879722,0.454545468,0.155844152,0.684931517,0.144927531,0,0.893939376,0.25,0.09589041,0.460177004,0.92592591,0.822695017,1,0.571428597,0.519083977,0.634146333,1,0,0.855555534,0.284403682,0.632352948,,
